run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_223013_763974,web_search,0,,1,5,5,0.372402,0.248731,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,5,6,0.453403,0.054359,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,5,7,0.358509,0.335823,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,0,0.478486,0.239945,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,1,0.452895,0.438744,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,2,0.415811,0.372143,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,3,0.383686,0.169529,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,4,0.383734,0.449614,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,5,0.434652,0.150414,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,6,0.363257,0.510049,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,6,7,0.346696,0.590096,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,0,0.953478,0.513260,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,1,0.733398,0.289742,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,2,0.698332,0.776433,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,3,0.782544,0.241858,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,4,0.989298,0.335750,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,5,0.590203,0.390729,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,6,0.797472,0.546816,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,7,7,0.753907,0.604237,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,0,0.712882,0.618052,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,1,0.928590,0.280719,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,2,0.834463,0.514941,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,3,0.761060,0.458197,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,4,0.828554,0.265194,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,5,0.806525,0.429112,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,6,0.823571,0.429729,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,8,7,0.593771,0.516752,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,0,0.675915,0.695975,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,1,0.643614,0.148032,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,2,0.831917,0.239919,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,3,0.688072,0.201628,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,9,4,0.929491,0.234674,1903,3182,1903,100.00,59.81
